log_message,label
мая 15 00:04:47 strangecodder-laptop baloo_file_extractor[5254]: kf.idletime: Could not find any system poller plugin,0
мая 15 00:06:09 strangecodder-laptop baloo_file_extractor[5285]: kf.idletime: Could not find any system poller plugin,0
мая 15 00:06:57 strangecodder-laptop baloo_file_extractor[5304]: kf.idletime: Could not find any system poller plugin,0
мая 15 00:09:36 strangecodder-laptop baloo_file_extractor[5874]: kf.idletime: Could not find any system poller plugin,0
мая 15 00:09:41 strangecodder-laptop baloo_file_extractor[5886]: kf.idletime: Could not find any system poller plugin,0
мая 15 00:10:34 strangecodder-laptop baloo_file_extractor[5907]: kf.idletime: Could not find any system poller plugin,0
мая 15 00:10:43 strangecodder-laptop baloo_file_extractor[5916]: kf.idletime: Could not find any system poller plugin,0
мая 15 00:11:14 strangecodder-laptop baloo_file_extractor[5931]: kf.idletime: Could not find any system poller plugin,0
"мая 15 00:11:47 strangecodder-laptop kwin_x11[786]: kwin_core: XCB error: 152 (BadDamage), sequence: 63206, resource id: 21000241, major code: 143 (DAMAGE), minor code: 2 (Destroy)",0
"мая 15 00:11:47 strangecodder-laptop kwin_x11[786]: kwin_core: XCB error: 3 (BadWindow), sequence: 63207, resource id: 58720293, major code: 129 (SHAPE), minor code: 6 (Input)",0
мая 15 00:13:32 strangecodder-laptop baloo_file_extractor[6163]: kf.idletime: Could not find any system poller plugin,0
мая 15 00:13:40 strangecodder-laptop baloo_file_extractor[6195]: kf.idletime: Could not find any system poller plugin,0
мая 15 00:14:24 strangecodder-laptop baloo_file_extractor[6231]: kf.idletime: Could not find any system poller plugin,0
мая 15 00:16:00 strangecodder-laptop systemd[676]: dbus-:1.2-org.kde.LogoutPrompt@0.service: Failed with result 'exit-code'.,0
мая 15 00:16:06 strangecodder-laptop systemd[676]: dbus-:1.2-org.kde.LogoutPrompt@1.service: Failed with result 'exit-code'.,0
мая 15 00:16:07 strangecodder-laptop plasmashell[826]: file:///usr/share/plasma/plasmoids/org.kde.plasma.notifications/contents/ui/global/Globals.qml:136: TypeError: Cannot read property 'screenGeometry' of null,0
мая 15 00:16:07 strangecodder-laptop plasmashell[826]: file:///usr/share/plasma/plasmoids/org.kde.plasma.notifications/contents/ui/global/Globals.qml:250: TypeError: Cannot read property 'plasmoid' of undefined,0
мая 15 00:16:07 strangecodder-laptop sddm[559]: Auth: sddm-helper exited with 1,0
мая 15 00:16:07 strangecodder-laptop sddm[559]: Auth: sddm-helper (--socket /tmp/sddm-auth-d76034b5-fc17-472c-88de-bb646c5f4411 --id 1 --start /usr/bin/startplasma-x11 --user strangecodder) crashed (exit code 1),0
мая 15 00:16:07 strangecodder-laptop sddm[559]: Signal received: SIGTERM,0
мая 15 00:16:07 strangecodder-laptop systemd[676]: plasma-kwin_x11.service: Failed with result 'exit-code'.,0
мая 15 00:16:08 strangecodder-laptop systemd[676]: dbus-:1.53-org.a11y.atspi.Registry@0.service: Failed with result 'exit-code'.,0
мая 15 14:17:35 strangecodder-laptop systemd-vconsole-setup[276]: Fonts will not be copied to remaining consoles,0
мая 15 14:17:35 strangecodder-laptop systemd-vconsole-setup[276]: KD_FONT_OP_GET failed while trying to get the font metadata: Invalid argument,0
"мая 15 14:17:36 strangecodder-laptop kernel: i8042: PNP: PS/2 appears to have AUX port disabled, if this is incorrect please boot with i8042.nopnp",0
мая 15 14:17:36 strangecodder-laptop kernel: nvme nvme0: missing or invalid SUBNQN field.,0
мая 15 14:17:36 strangecodder-laptop kernel: pci 0000:00:00.2: can't derive routing for PCI INT A,0
мая 15 14:17:36 strangecodder-laptop kernel: pci 0000:00:00.2: PCI INT A: not connected,0
мая 15 14:17:36 strangecodder-laptop kernel: tpm tpm0: tpm_read_log_acpi: Failed to map ACPI memory,0
мая 15 14:17:36 strangecodder-laptop systemd-vconsole-setup[437]: Fonts will not be copied to remaining consoles,0
мая 15 14:17:36 strangecodder-laptop systemd-vconsole-setup[437]: KD_FONT_OP_GET failed while trying to get the font metadata: Invalid argument,0
мая 15 14:17:38 strangecodder-laptop bluetoothd[479]: profiles/audio/micp.c:micp_init() D-Bus experimental not enabled,0
мая 15 14:17:38 strangecodder-laptop bluetoothd[479]: src/plugin.c:init_plugin() System does not support bap plugin,0
мая 15 14:17:38 strangecodder-laptop bluetoothd[479]: src/plugin.c:init_plugin() System does not support bass plugin,0
мая 15 14:17:38 strangecodder-laptop bluetoothd[479]: src/plugin.c:init_plugin() System does not support ccp plugin,0
мая 15 14:17:38 strangecodder-laptop bluetoothd[479]: src/plugin.c:init_plugin() System does not support csip plugin,0
мая 15 14:17:38 strangecodder-laptop bluetoothd[479]: src/plugin.c:init_plugin() System does not support mcp plugin,0
мая 15 14:17:38 strangecodder-laptop bluetoothd[479]: src/plugin.c:init_plugin() System does not support micp plugin,0
мая 15 14:17:38 strangecodder-laptop bluetoothd[479]: src/plugin.c:init_plugin() System does not support vcp plugin,0
"мая 15 14:17:39 strangecodder-laptop kernel: Bluetooth: hci0: HCI Enhanced Setup Synchronous Connection command is advertised, but not supported.",0
мая 15 14:17:39 strangecodder-laptop kernel: [drm] psp gfx command INVOKE_CMD(0x3) failed and response status is (0x4),0
мая 15 14:17:39 strangecodder-laptop kernel: [drm] psp gfx command LOAD_TA(0x1) failed and response status is (0x7),0
мая 15 14:17:40 strangecodder-laptop kernel: [drm] Alt mode has timed out after 202 ms,0
мая 15 14:17:41 strangecodder-laptop dbus-broker-launch[472]: Activation request for 'org.freedesktop.home1' failed: The systemd unit 'dbus-org.freedesktop.home1.service' could not be found.,0
мая 15 14:17:41 strangecodder-laptop dbus-broker-launch[615]: Service file '/usr/share//dbus-1/services/org.kde.dolphin.FileManager1.service' is not named after the D-Bus name 'org.freedesktop.FileManager1'.,0
мая 15 14:17:41 strangecodder-laptop dbus-broker-launch[615]: Service file '/usr/share//dbus-1/services/org.kde.kscreen.service' is not named after the D-Bus name 'org.kde.KScreen'.,0
мая 15 14:17:41 strangecodder-laptop dbus-broker-launch[615]: Service file '/usr/share//dbus-1/services/org.kde.plasma.Notifications.service' is not named after the D-Bus name 'org.freedesktop.Notifications'.,0
мая 15 14:17:41 strangecodder-laptop kernel: sddm-greeter-qt[611]: memfd_create() called without MFD_EXEC or MFD_NOEXEC_SEAL set,0
мая 15 14:17:42 strangecodder-laptop sddm-greeter-qt6[611]: QDBusConnection: name 'org.freedesktop.UDisks2' had owner '' but we thought it was ':1.18',0
мая 15 14:17:42 strangecodder-laptop sddm-greeter-qt6[611]: QDBusConnection: name 'org.freedesktop.UPower' had owner '' but we thought it was ':1.19',0
"мая 15 14:17:49 strangecodder-laptop sddm-greeter-qt6[611]: file:///usr/share/sddm/themes/breath/Main.qml:241:17 Parameter ""username"" is not declared. Injection of parameters into signal handlers is deprecated. Use JavaScript functions with formal parameters instead.",0
мая 15 14:17:50 strangecodder-laptop dbus-broker-launch[704]: Service file '/usr/share//dbus-1/services/org.kde.dolphin.FileManager1.service' is not named after the D-Bus name 'org.freedesktop.FileManager1'.,0
мая 15 14:17:50 strangecodder-laptop dbus-broker-launch[704]: Service file '/usr/share//dbus-1/services/org.kde.kscreen.service' is not named after the D-Bus name 'org.kde.KScreen'.,0
мая 15 14:17:50 strangecodder-laptop dbus-broker-launch[704]: Service file '/usr/share//dbus-1/services/org.kde.plasma.Notifications.service' is not named after the D-Bus name 'org.freedesktop.Notifications'.,0
мая 15 14:17:50 strangecodder-laptop kernel: acpi AMDI0010:03: Already enumerated,0
мая 15 14:17:50 strangecodder-laptop NetworkManager[477]: <warn>  [1715771870.7093] device (wlp1s0): no secrets: No agents were available for this request.,0
мая 15 14:17:50 strangecodder-laptop NetworkManager[477]: <warn>  [1715771870.7097] device (wlp1s0): Activation: failed for connection 'Keenetic-5897',0
"мая 15 14:17:51 strangecodder-laptop kded6[783]: kf.bluezqt: PendingCall Error: ""The name is not activatable""",0
"мая 15 14:17:51 strangecodder-laptop kded6[783]: kf.coreaddons: The plugin ""/usr/lib/qt6/plugins/kaccounts/daemonplugins/kaccounts_kio_webdav_plugin.so"" explicitly states an Id in the embedded metadata, which is different from the one derived from the filename The Id field from the KPlugin object in the metadata should be removed",0
"мая 15 14:17:51 strangecodder-laptop kded6[783]: kf.dbusaddons: The kded module name ""plasma-session-shortcuts"" is invalid!",0
мая 15 14:17:51 strangecodder-laptop kded6[783]: kscreen.kded: PowerDevil SuspendSession action not available!,1
мая 15 14:17:51 strangecodder-laptop kded6[783]: org.kde.libkbolt: Failed to connect to Bolt manager DBus interface:,0
"мая 15 14:17:51 strangecodder-laptop kded6[783]: QDBusObjectPath: invalid path ""/modules/plasma-session-shortcuts""",0
"мая 15 14:17:51 strangecodder-laptop ksplashqml[708]: Texture 0x7f08685dd900 () used with different accesses within the same pass, this is not allowed.",0
"мая 15 14:17:51 strangecodder-laptop kwalletd6[690]: kf.wallet.kwalletd: Wallet failed to get opened by PAM, error code is -9",0
"мая 15 14:17:51 strangecodder-laptop plasmashell[847]: file:///usr/share/plasma/plasmoids/org.kde.desktopcontainment/contents/ui/main.qml:196:25: QML FolderViewDropArea (parent or ancestor of QQuickLayoutAttached): Binding loop detected for property ""minimumWidth""",0
мая 15 14:17:52 strangecodder-laptop kdeconnectd[1048]: 2024-05-15T14:17:52 default: Error sending UDP packet: QAbstractSocket::NetworkError,0
мая 15 14:17:52 strangecodder-laptop kdeconnectd[1048]: 2024-05-15T14:17:52 kdeconnect.core: Failed to open any MDNS client sockets,0
мая 15 14:17:52 strangecodder-laptop kdeconnectd[1048]: 2024-05-15T14:17:52 kdeconnect.core: Failed to open any MDNS server sockets,0
"мая 15 14:17:52 strangecodder-laptop kded6[783]: kf.bluezqt: PendingCall Error: ""Failed""",0
мая 15 14:17:52 strangecodder-laptop kernel: warning: `kdeconnectd' uses wireless extensions which will stop working for Wi-Fi 7 hardware; use nl80211,0
мая 15 14:17:52 strangecodder-laptop org_kde_powerdevil[905]: org.kde.powerdevil: Handle button events action could not check for screen configuration,0
мая 15 14:17:52 strangecodder-laptop pulseaudio[1088]: Path Capture is not a volume or mute control,0
"мая 15 14:17:53 strangecodder-laptop kwalletd6[690]: Application ' ""kded6"" ' using kwallet without parent window!",0
"мая 15 14:17:53 strangecodder-laptop plasmashell[847]: QFont::setPointSizeF: Point size <= 0 (0.000000), must be greater than 0",0
"мая 15 14:17:53 strangecodder-laptop plasmashell[847]: qml: SystemTray ItemLoader: Invalid state, cannot determine source!",0
"мая 15 14:17:53 strangecodder-laptop plasmashell[847]: qt.dbus.integration: Could not connect ""org.cups.cupsd.Notifier"" to PrinterFinishingsChanged(QString, QString, QString, uint, QString, bool) :",0
мая 15 14:18:07 strangecodder-laptop dbus-broker-launch[472]: Activation request for 'org.freedesktop.resolve1' failed: The systemd unit 'dbus-org.freedesktop.resolve1.service' could not be found.,0
мая 15 14:18:07 strangecodder-laptop kdeconnectd[1048]: 2024-05-15T14:18:07 kdeconnect.core: Failed to send mDNS query: Cannot assign requested address,0
"мая 15 14:18:07 strangecodder-laptop kded6[783]: kf.networkmanagerqt: void NetworkManager::ConnectionPrivate::onPropertiesChanged(const QVariantMap&) Unhandled property ""VersionId""",0
"мая 15 14:18:07 strangecodder-laptop plasmashell[847]: kf.networkmanagerqt: void NetworkManager::ConnectionPrivate::onPropertiesChanged(const QVariantMap&) Unhandled property ""VersionId""",0
"мая 15 14:36:09 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 152 (BadDamage), sequence: 47841, resource id: 20983968, major code: 143 (DAMAGE), minor code: 2 (Destroy)",0
"мая 15 14:36:09 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 47842, resource id: 60817446, major code: 129 (SHAPE), minor code: 6 (Input)",0
"мая 15 14:36:11 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 152 (BadDamage), sequence: 49552, resource id: 20984064, major code: 143 (DAMAGE), minor code: 2 (Destroy)",0
"мая 15 14:36:11 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 49553, resource id: 60817447, major code: 129 (SHAPE), minor code: 6 (Input)",0
"мая 15 14:43:58 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 152 (BadDamage), sequence: 57634, resource id: 20989502, major code: 143 (DAMAGE), minor code: 3 (Subtract)",0
мая 15 14:44:13 strangecodder-laptop konsole[3392]: kf.notifications: Playing audio notification failed: Destroyed,0
мая 15 14:46:13 strangecodder-laptop baloo_file_extractor[4079]: kf.idletime: Could not find any system poller plugin,0
мая 15 14:46:37 strangecodder-laptop baloo_file_extractor[4155]: kf.idletime: Could not find any system poller plugin,0
мая 15 14:49:53 strangecodder-laptop baloo_file_extractor[4387]: kf.idletime: Could not find any system poller plugin,0
мая 15 14:50:00 strangecodder-laptop baloo_file_extractor[4411]: kf.idletime: Could not find any system poller plugin,0
мая 15 14:50:18 strangecodder-laptop baloo_file_extractor[4430]: kf.idletime: Could not find any system poller plugin,0
мая 15 14:50:35 strangecodder-laptop baloo_file_extractor[4451]: kf.idletime: Could not find any system poller plugin,0
мая 15 14:51:39 strangecodder-laptop baloo_file_extractor[4632]: kf.idletime: Could not find any system poller plugin,0
мая 15 14:51:52 strangecodder-laptop baloo_file_extractor[4648]: kf.idletime: Could not find any system poller plugin,0
мая 15 14:51:55 strangecodder-laptop baloo_file_extractor[4654]: kf.idletime: Could not find any system poller plugin,0
мая 15 14:52:10 strangecodder-laptop baloo_file_extractor[4667]: kf.idletime: Could not find any system poller plugin,0
мая 15 14:52:12 strangecodder-laptop baloo_file_extractor[4675]: kf.idletime: Could not find any system poller plugin,0
мая 15 14:53:44 strangecodder-laptop baloo_file_extractor[4821]: kf.idletime: Could not find any system poller plugin,0
"мая 15 14:54:47 strangecodder-laptop plasmashell[847]: Connecting to deprecated signal QDBusConnectionInterface::serviceOwnerChanged(QString,QString,QString)",0
"мая 15 14:54:50 strangecodder-laptop telegram-desktop[4903]: QPainter::begin: Paint device returned engine == 0, type: 2",0
мая 15 14:54:50 strangecodder-laptop telegram-desktop[4903]: QWidget::render: Cannot render with an inactive painter,0
мая 15 14:54:50 strangecodder-laptop xdg-desktop-por[741]: A backend call failed: No such method 'CreateMonitor' in interface 'org.freedesktop.impl.portal.Inhibit' at object path '/org/freedesktop/portal/desktop' (signature 'ooss'),0
мая 15 14:54:50 strangecodder-laptop xdg-desktop-por[741]: Failed to close session implementation: GDBus.Error:org.freedesktop.DBus.Error.UnknownObject: No such object path '/org/freedesktop/portal/desktop/session/1_94/tdesktop4204101503',0
мая 15 14:54:50 strangecodder-laptop xdg-desktop-portal-kde[906]: qt.dbus.integration: Could not find slot InhibitPortal::CreateMonitor,0
"мая 15 14:54:51 strangecodder-laptop plasmashell[847]: QFont::setPointSizeF: Point size <= 0 (0.000000), must be greater than 0",0
мая 15 14:54:53 strangecodder-laptop telegram-desktop[4903]: qt.gui.imageio.jpeg: Corrupt JPEG data: premature end of data segment,0
мая 15 14:54:59 strangecodder-laptop telegram-desktop[4903]: qt.gui.imageio.jpeg: Corrupt JPEG data: premature end of data segment,0
мая 15 14:57:03 strangecodder-laptop baloo_file_extractor[5074]: kf.idletime: Could not find any system poller plugin,0
мая 15 14:57:20 strangecodder-laptop baloo_file_extractor[5088]: kf.idletime: Could not find any system poller plugin,0
мая 15 14:58:36 strangecodder-laptop baloo_file_extractor[5202]: kf.idletime: Could not find any system poller plugin,0
мая 15 14:58:48 strangecodder-laptop baloo_file_extractor[5220]: kf.idletime: Could not find any system poller plugin,0
мая 15 14:58:52 strangecodder-laptop baloo_file_extractor[5223]: kf.idletime: Could not find any system poller plugin,0
мая 15 14:59:29 strangecodder-laptop baloo_file_extractor[5233]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:00:34 strangecodder-laptop telegram-desktop[4903]: QTextCursor::setPosition: Position '-1' out of range,0
мая 15 15:02:48 strangecodder-laptop baloo_file_extractor[5363]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:02:57 strangecodder-laptop baloo_file_extractor[5374]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:03:37 strangecodder-laptop baloo_file_extractor[5432]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:03:47 strangecodder-laptop baloo_file_extractor[5454]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:06:06 strangecodder-laptop baloo_file_extractor[5806]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:06:15 strangecodder-laptop baloo_file_extractor[5845]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:06:18 strangecodder-laptop baloo_file_extractor[5852]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:06:23 strangecodder-laptop baloo_file_extractor[5857]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:06:25 strangecodder-laptop baloo_file_extractor[5893]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:06:27 strangecodder-laptop baloo_file_extractor[5896]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:06:28 strangecodder-laptop baloo_file_extractor[5899]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:06:32 strangecodder-laptop baloo_file_extractor[5902]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:06:46 strangecodder-laptop baloo_file_extractor[5940]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:11:01 strangecodder-laptop baloo_file_extractor[6533]: kf.idletime: Could not find any system poller plugin,0
"мая 15 15:16:46 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 59171, resource id: 4202551, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:16:46 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 59172, resource id: 4202551, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:16:46 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 59184, resource id: 4202551, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:16:46 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 59185, resource id: 4202551, major code: 129 (SHAPE), minor code: 3 (Combine)",0
мая 15 15:18:14 strangecodder-laptop baloo_file_extractor[6893]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:18:34 strangecodder-laptop baloo_file_extractor[6959]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:18:35 strangecodder-laptop baloo_file_extractor[6964]: kf.idletime: Could not find any system poller plugin,0
"мая 15 15:22:13 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 152 (BadDamage), sequence: 26427, resource id: 21026699, major code: 143 (DAMAGE), minor code: 2 (Destroy)",0
"мая 15 15:22:13 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 26428, resource id: 85983287, major code: 129 (SHAPE), minor code: 6 (Input)",0
"мая 15 15:22:56 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 152 (BadDamage), sequence: 44445, resource id: 21027247, major code: 143 (DAMAGE), minor code: 2 (Destroy)",0
"мая 15 15:22:56 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 44446, resource id: 85983356, major code: 129 (SHAPE), minor code: 6 (Input)",0
"мая 15 15:23:17 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 152 (BadDamage), sequence: 52378, resource id: 21027447, major code: 143 (DAMAGE), minor code: 2 (Destroy)",0
"мая 15 15:23:17 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 52379, resource id: 85983465, major code: 129 (SHAPE), minor code: 6 (Input)",0
"мая 15 15:23:31 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 152 (BadDamage), sequence: 57833, resource id: 21027576, major code: 143 (DAMAGE), minor code: 2 (Destroy)",0
"мая 15 15:23:31 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 57834, resource id: 85983544, major code: 129 (SHAPE), minor code: 6 (Input)",0
мая 15 15:23:33 strangecodder-laptop baloorunner[6545]: qt.dbus.integration: Could not find slot Krunner1Adaptor::Teardown,0
мая 15 15:23:33 strangecodder-laptop kwin_x11[784]: qt.dbus.integration: Could not find slot Krunner1Adaptor::Teardown,0
"мая 15 15:25:01 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 152 (BadDamage), sequence: 36671, resource id: 21029611, major code: 143 (DAMAGE), minor code: 2 (Destroy)",0
"мая 15 15:25:01 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 36672, resource id: 85983675, major code: 129 (SHAPE), minor code: 6 (Input)",0
"мая 15 15:25:20 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 46593, resource id: 4203984, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:25:20 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 46594, resource id: 4203984, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:25:20 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 46606, resource id: 4203984, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:25:20 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 46607, resource id: 4203984, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:25:37 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 152 (BadDamage), sequence: 54627, resource id: 21030225, major code: 143 (DAMAGE), minor code: 2 (Destroy)",0
"мая 15 15:25:37 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 54628, resource id: 85983249, major code: 129 (SHAPE), minor code: 6 (Input)",0
мая 15 15:28:47 strangecodder-laptop baloo_file_extractor[7589]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:30:46 strangecodder-laptop baloo_file_extractor[7728]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:31:55 strangecodder-laptop baloo_file_extractor[7808]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:32:14 strangecodder-laptop baloo_file_extractor[7811]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:33:30 strangecodder-laptop baloo_file_extractor[7898]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:33:35 strangecodder-laptop baloo_file_extractor[7935]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:33:43 strangecodder-laptop baloo_file_extractor[7944]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:33:47 strangecodder-laptop baloo_file_extractor[7975]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:33:48 strangecodder-laptop baloo_file_extractor[7983]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:33:49 strangecodder-laptop baloo_file_extractor[7986]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:33:55 strangecodder-laptop baloo_file_extractor[7995]: kf.idletime: Could not find any system poller plugin,0
мая 15 15:35:44 strangecodder-laptop telegram-desktop[4903]: qt.gui.imageio.jpeg: Corrupt JPEG data: premature end of data segment,0
"мая 15 15:36:53 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 39423, resource id: 4208667, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:36:53 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 39424, resource id: 4208667, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:36:53 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 39436, resource id: 4208667, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:36:53 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 39437, resource id: 4208667, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:38:34 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 8907, resource id: 4212467, major code: 129 (SHAPE), minor code: 6 (Input)",0
"мая 15 15:38:34 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 8908, resource id: 4212467, major code: 129 (SHAPE), minor code: 5 (Extents)",0
"мая 15 15:38:34 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 8936, resource id: 4212467, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:38:34 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 8937, resource id: 4212467, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:38:34 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 8949, resource id: 4212467, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:38:34 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 8950, resource id: 4212467, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:38:35 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 10056, resource id: 4212487, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:38:35 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 10057, resource id: 4212487, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:38:35 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 10069, resource id: 4212487, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:38:35 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 10070, resource id: 4212487, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:38:35 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 9377, resource id: 4212477, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:38:35 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 9378, resource id: 4212477, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:38:35 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 9390, resource id: 4212477, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:38:35 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 9391, resource id: 4212477, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:38:35 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 9692, resource id: 4212482, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:38:35 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 9693, resource id: 4212482, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:38:35 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 9705, resource id: 4212482, major code: 129 (SHAPE), minor code: 3 (Combine)",0
"мая 15 15:38:35 strangecodder-laptop kwin_x11[784]: kwin_core: XCB error: 3 (BadWindow), sequence: 9706, resource id: 4212482, major code: 129 (SHAPE), minor code: 3 (Combine)",0
мая 15 15:39:24 strangecodder-laptop kernel: process 'models/d7d819ae-0fe0-3f70-8073-544e7d22c593/full-line-inference.zip_extracted/full-line-inference' started with executable stack,0
мая 15 15:39:28 strangecodder-laptop systemd-coredump[8432]: Process 8425 (full-line-infer) of user 1000 dumped core.,0
мая 15 15:39:32 strangecodder-laptop baloo_file_extractor[8447]: kf.idletime: Could not find any system poller plugin,0
